VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.1;7;3;0.057
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.2;7;3;0.032
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.3;7;3;0.042
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.4;9;1;0.05
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.5;8;2;0.064
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.6;7;3;0.034
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.7;7;3;0.032
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.8;9;1;0.054
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.9;9;1;0.047
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.10;8;2;0.046
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.11;8;2;0.05
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.12;9;1;0.076
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.13;9;1;0.064
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.14;8;2;0.065
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.15;10;0;0.022
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.16;7;3;0.032
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.17;9;1;0.056
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.18;7;3;0.036
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.19;8;2;0.051
VNS-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.20;8;2;0.033
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.1;6;4;0.05
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.2;7;3;0.05
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.3;7;3;0.044
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.4;9;1;0.037
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.5;8;2;0.045
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.6;7;3;0.047
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.7;7;3;0.045
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.8;9;1;0.042
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.9;9;1;0.061
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.10;8;2;0.05
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.11;8;2;0.046
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.12;8;2;0.044
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.13;9;1;0.044
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.14;8;2;0.048
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.15;10;0;0.047
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.16;7;3;0.049
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.17;9;1;0.039
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.18;7;3;0.047
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.19;8;2;0.044
Hibrido-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.20;8;2;0.043
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.1;7;3;0.084
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.2;7;3;0.07
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.3;7;3;0.072
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.4;9;1;0.08
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.5;8;2;0.097
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.6;7;3;0.073
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.7;7;3;0.066
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.8;9;1;0.08
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.9;9;1;0.087
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.10;8;2;0.088
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.11;8;2;0.091
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.12;9;1;0.111
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.13;9;1;0.077
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.14;8;2;0.073
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.15;10;0;0.056
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.16;7;3;0.068
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.17;9;1;0.07
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.18;7;3;0.07
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.19;8;2;0.089
Hibrido-RandomizedDijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.20;8;2;0.079
